,Image,Classification,DateTime,Latitude,Longitude,Altitude
564,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4087.HEIC,Services,05/06/2023 9:16,10.76850833,106.7004389,10.43052034
565,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4089.HEIC,Services,05/06/2023 9:16,10.76864722,106.7003694,10.64091177
566,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4091.HEIC,Services,05/06/2023 9:16,10.76876111,106.7002861,10.76665075
567,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4100.HEIC,Services,05/06/2023 9:17,10.7693,106.6999444,10.64505246
568,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4112.HEIC,Services,05/06/2023 10:51,10.76947778,106.7000667,13.03300046
569,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4113.HEIC,Services,05/06/2023 10:52,10.76955,106.7000278,10.886682
570,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4115.HEIC,Services,05/06/2023 10:52,10.76960833,106.70015,11.54162686
571,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4116.HEIC,Services,05/06/2023 10:52,10.76965556,106.7002028,11.91777742
572,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4121.HEIC,Services,05/06/2023 10:53,10.76985278,106.7003861,11.04530963
573,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4122.HEIC,Services,05/06/2023 10:53,10.76990278,106.7004167,10.52323134
574,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4123.HEIC,Services,05/06/2023 10:53,10.76998889,106.7004778,10.85787884
575,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4124.HEIC,Services,05/06/2023 10:53,10.76999167,106.7004861,11.49191539
576,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4128.HEIC,Services,05/06/2023 10:53,10.770225,106.7007361,11.24824169
577,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4132.HEIC,Services,05/06/2023 10:54,10.77031667,106.7009111,11.49230572
578,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4136.HEIC,Services,05/06/2023 10:55,10.77055833,106.7010583,10.75500874
579,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4150.HEIC,Services,05/06/2023 10:56,10.76988056,106.7016917,11.56413713
580,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4155.HEIC,Services,05/06/2023 10:57,10.76961111,106.7018056,11.12991438
581,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4156.HEIC,Services,05/06/2023 10:57,10.76951111,106.7018278,11.83095538
582,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4158.HEIC,Services,05/06/2023 10:57,10.76944722,106.70185,11.67457122
583,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4162.HEIC,Services,05/06/2023 10:57,10.76928611,106.7019417,10.42487218
584,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4171.HEIC,Services,05/06/2023 10:59,10.76871944,106.7015694,10.03051677
585,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4172.HEIC,Services,05/06/2023 10:59,10.76865,106.7015,10.27322279
586,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4174.HEIC,Services,05/06/2023 10:59,10.76858056,106.7014389,10.65080483
587,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4175.HEIC,Services,05/06/2023 10:59,10.76855,106.7013944,9.951655052
588,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4176.HEIC,Services,05/06/2023 10:59,10.76846944,106.7012861,10.50395679
589,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4177.HEIC,Services,05/06/2023 10:59,10.76846667,106.7012861,10.97176924
590,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4181.HEIC,Services,05/06/2023 11:00,10.76832222,106.7011028,9.902823292
591,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4182.HEIC,Services,05/06/2023 11:00,10.76826667,106.7010333,10.12609128
592,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4183.HEIC,Services,05/06/2023 11:00,10.76820833,106.70095,10.1083161
593,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4184.HEIC,Services,05/06/2023 11:00,10.76817778,106.7009111,10.2185626
594,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4185.HEIC,Services,05/06/2023 11:00,10.76815833,106.7008528,10.38260073
595,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4186.HEIC,Services,05/06/2023 11:00,10.76815833,106.7008444,10.65335519
596,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4187.HEIC,Services,05/06/2023 11:06,10.76811667,106.7005389,10.47158456
597,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4188.HEIC,Services,05/06/2023 11:06,10.76824722,106.7005833,11.68264413
598,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4189.HEIC,Services,05/06/2023 11:06,10.76833333,106.7005833,12.19097556
599,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4190.HEIC,Services,05/06/2023 11:06,10.76843611,106.7005833,13.41991843
600,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4191.HEIC,Services,05/06/2023 11:06,10.76847778,106.7005528,17.35982929
601,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4192.HEIC,Services,05/06/2023 11:06,10.76849167,106.7005472,16.97335465
602,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4193.HEIC,Services,05/06/2023 11:06,10.76852778,106.7005,10.46547375
603,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4194.HEIC,Services,05/06/2023 11:06,10.76853889,106.7004917,10.75417876
604,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4195.HEIC,Services,05/06/2023 11:07,10.76860556,106.7004472,10.76184235
605,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4196.HEIC,Services,05/06/2023 11:07,10.76864444,106.7003778,10.30774517
606,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4197.HEIC,Services,05/06/2023 11:07,10.76869722,106.7003333,11.36043502
607,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4198.HEIC,Services,05/06/2023 11:07,10.76874444,106.7002944,10.34680779
608,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4199.HEIC,Services,05/06/2023 11:07,10.76875278,106.7002944,10.60912398
609,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4200.HEIC,Services,05/06/2023 11:07,10.76879722,106.7002722,10.65941771
610,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4201.HEIC,Services,05/06/2023 11:07,10.76887222,106.7002333,10.88783887
611,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4208.HEIC,Services,05/06/2023 11:08,10.76930833,106.699975,10.74736089
612,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4209.HEIC,Services,05/06/2023 11:08,10.76931944,106.6999667,11.46419162
613,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4294.HEIC,Services,05/06/2023 13:31,10.76836111,106.7011639,9.977329067
614,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4295.HEIC,Services,05/06/2023 13:31,10.76831389,106.7010944,9.670130479
615,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4297.HEIC,Services,05/06/2023 13:32,10.76826111,106.7009722,10.3705831
616,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4300.HEIC,Services,05/06/2023 13:32,10.76818056,106.700875,9.903108128
617,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4301.HEIC,Services,05/06/2023 13:32,10.76816944,106.7008528,10.84401676
618,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4303.HEIC,Services,05/06/2023 13:33,10.76815556,106.7006139,15.14431405
619,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4304.HEIC,Services,05/06/2023 13:33,10.76824722,106.7006083,16.18825953
620,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4305.HEIC,Services,05/06/2023 13:33,10.76831944,106.7006,15.42123063
621,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4306.HEIC,Services,05/06/2023 13:33,10.768425,106.7005611,10.4445617
622,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4307.HEIC,Services,05/06/2023 13:33,10.76846944,106.7005167,9.872469066
623,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4310.HEIC,Services,05/06/2023 13:33,10.76864167,106.7004083,10.86344123
624,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4312.HEIC,Services,05/06/2023 13:34,10.76872778,106.7003028,10.54522475
625,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4314.HEIC,Services,05/06/2023 13:34,10.76886389,106.7002333,10.64295904
626,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4326.HEIC,Services,05/06/2023 15:18,10.76949722,106.6999972,15.79903818
627,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4327.HEIC,Services,05/06/2023 15:18,10.76954167,106.7000361,18.3043483
628,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4329.HEIC,Services,05/06/2023 15:18,10.76962222,106.70015,11.13820414
629,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4334.HEIC,Services,05/06/2023 15:19,10.769925,106.700425,10.67465151
630,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4341.HEIC,Services,05/06/2023 15:20,10.77021389,106.7007917,11.15034989
631,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4342.HEIC,Services,05/06/2023 15:20,10.77028611,106.7008361,11.3331075
632,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4343.HEIC,Services,05/06/2023 15:20,10.77035556,106.7008583,11.09753792
633,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4362.HEIC,Services,05/06/2023 15:22,10.76986667,106.7017139,11.10644343
634,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4367.HEIC,Services,05/06/2023 15:23,10.76950278,106.7018361,9.69923183
635,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4372.HEIC,Services,05/06/2023 15:23,10.76921667,106.7019417,10.17834739
636,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4373.HEIC,Services,05/06/2023 15:24,10.76905,106.7018972,10.53296146
637,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4378.HEIC,Services,05/06/2023 15:24,10.76885,106.7016667,9.344341668
638,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4383.HEIC,Services,05/06/2023 15:25,10.76861667,106.7014833,9.815460295
639,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4384.HEIC,Services,05/06/2023 15:25,10.76858889,106.7014389,9.33028049
640,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4385.HEIC,Services,05/06/2023 15:25,10.76851944,106.7013778,9.699302634
641,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4387.HEIC,Services,05/06/2023 15:25,10.76845556,106.7012944,9.427530017
642,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4391.HEIC,Services,05/06/2023 15:25,10.76833056,106.7011639,10.0519217
643,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4392.HEIC,Services,05/06/2023 15:25,10.76828611,106.7011111,10.08167942
644,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4393.HEIC,Services,05/06/2023 15:25,10.76823889,106.70105,10.18516563
645,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4394.HEIC,Services,05/06/2023 15:26,10.76818333,106.7009889,9.960754629
646,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4398.HEIC,Services,05/06/2023 15:26,10.76816667,106.7006389,10.84053582
647,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4399.HEIC,Services,05/06/2023 15:26,10.76823333,106.7005528,10.4895167
648,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4400.HEIC,Services,05/06/2023 15:26,10.76833056,106.7005,9.3635952
649,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4401.HEIC,Services,05/06/2023 15:26,10.76835278,106.7004861,9.785351345
650,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4402.HEIC,Services,05/06/2023 15:27,10.76836389,106.7004917,10.05933931
651,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4404.HEIC,Services,05/06/2023 15:27,10.76851111,106.7004,10.10918718
652,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4406.HEIC,Services,05/06/2023 15:27,10.76863056,106.7003333,10.01739484
653,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4407.HEIC,Services,05/06/2023 15:27,10.768675,106.7003167,10.0837018
654,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4408.HEIC,Services,05/06/2023 15:27,10.76872222,106.7002722,10.63922571
655,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4409.HEIC,Services,05/06/2023 15:27,10.76874444,106.7002722,10.44753743
656,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4410.HEIC,Services,05/06/2023 15:27,10.76880556,106.7002417,10.50497773
657,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4411.HEIC,Services,05/06/2023 15:27,10.76881389,106.700225,10.48866911
658,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4424.HEIC,Services,05/06/2023 15:28,10.7693,106.6999278,10.81229108
659,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4450.HEIC,Services,05/06/2023 17:11,10.76965278,106.7001944,10.76320723
660,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4451.HEIC,Services,05/06/2023 17:11,10.769675,106.7002806,11.052552
661,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4456.HEIC,Services,05/06/2023 17:12,10.76999444,106.7005167,10.82650805
662,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4459.HEIC,Services,05/06/2023 17:12,10.77008333,106.7006306,11.00190575
663,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4463.HEIC,Services,05/06/2023 17:12,10.77024722,106.7007444,12.00797939
664,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4464.HEIC,Services,05/06/2023 17:12,10.77029722,106.700775,11.18953407
665,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4471.HEIC,Services,05/06/2023 17:13,10.7705,106.7010417,10.06243249
666,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4472.HEIC,Services,05/06/2023 17:13,10.77053611,106.7010806,10.64174397
667,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4476.HEIC,Services,05/06/2023 17:14,10.77057222,106.7014167,11.0134584
668,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4488.HEIC,Services,05/06/2023 17:16,10.76985833,106.7016972,11.16641445
669,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4504.HEIC,Services,05/06/2023 17:18,10.76883889,106.7016667,9.908809701
670,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4580.HEIC,Services,05/06/2023 19:24,10.76960556,106.7000722,10.59928329
671,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4586.HEIC,Services,05/06/2023 19:25,10.76986667,106.7003639,10.65534295
672,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4587.HEIC,Services,05/06/2023 19:25,10.769925,106.7004083,10.84673166
673,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4588.HEIC,Services,05/06/2023 19:25,10.76996111,106.7004611,10.66740077
674,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4589.HEIC,Services,05/06/2023 19:25,10.76996667,106.7004778,10.79365586
675,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4590.HEIC,Services,05/06/2023 19:26,10.77001944,106.7005528,10.70505357
676,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4591.HEIC,Services,05/06/2023 19:26,10.77007778,106.7006389,11.21988697
677,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4592.HEIC,Services,05/06/2023 19:26,10.77013889,106.7006833,10.87419535
678,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4593.HEIC,Services,05/06/2023 19:26,10.77019444,106.7007306,11.17401145
679,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4595.HEIC,Services,05/06/2023 19:26,10.77027222,106.7007917,10.99451249
680,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4599.HEIC,Services,05/06/2023 19:27,10.77039444,106.7009361,10.37643362
681,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4600.HEIC,Services,05/06/2023 19:27,10.77048611,106.7009667,10.0600936
682,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4601.HEIC,Services,05/06/2023 19:27,10.77052778,106.7010722,10.10852768
683,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4602.HEIC,Services,05/06/2023 19:27,10.77059167,106.7010639,9.247549763
684,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4603.HEIC,Services,05/06/2023 19:27,10.77063611,106.7010639,9.344898497
685,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4604.HEIC,Services,05/06/2023 19:28,10.77058333,106.7013861,11.18946607
686,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4605.HEIC,Services,05/06/2023 19:28,10.77058333,106.7013861,11.18946607
687,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4606.HEIC,Services,05/06/2023 19:28,10.77055,106.701425,11.10918034
688,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4609.HEIC,Services,05/06/2023 19:28,10.7703,106.7015083,10.91726213
689,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4617.HEIC,Services,05/06/2023 19:29,10.76986944,106.7017056,11.64293565
690,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4620.HEIC,Services,05/06/2023 19:30,10.76967222,106.7017667,10.12453327
691,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4621.HEIC,Services,05/06/2023 19:30,10.769575,106.7018139,9.866860559
692,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4622.HEIC,Services,05/06/2023 19:30,10.76945833,106.7018667,10.43557686
693,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4624.HEIC,Services,05/06/2023 19:30,10.76925556,106.7019722,9.825065864
694,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4629.HEIC,Services,05/06/2023 19:31,10.76895833,106.7018056,10.3031032
695,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4631.HEIC,Services,05/06/2023 19:31,10.76888333,106.7017528,9.937534806
696,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4632.HEIC,Services,05/06/2023 19:31,10.76885556,106.7017222,10.12460938
697,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4633.HEIC,Services,05/06/2023 19:32,10.76881111,106.7016667,10.156229
698,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4634.HEIC,Services,05/06/2023 19:32,10.76873611,106.7016,10.11037119
699,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4635.HEIC,Services,05/06/2023 19:32,10.76870278,106.7015611,9.382597505
700,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4636.HEIC,Services,05/06/2023 19:32,10.76861111,106.7015139,10.85146091
701,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4638.HEIC,Services,05/06/2023 19:32,10.76852222,106.7013944,10.84260718
702,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4639.HEIC,Services,05/06/2023 19:32,10.76846667,106.7013167,10.17566757
703,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4640.HEIC,Services,05/06/2023 19:33,10.76842222,106.7012472,9.925671251
704,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4641.HEIC,Services,05/06/2023 19:33,10.76838333,106.7011806,10.06188982
705,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4642.HEIC,Services,05/06/2023 19:33,10.76833611,106.701125,10.37439619
706,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4643.HEIC,Services,05/06/2023 19:33,10.76828889,106.7010278,9.883406476
707,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4644.HEIC,Services,05/06/2023 19:33,10.76821667,106.7009722,8.989701387
708,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4645.HEIC,Services,05/06/2023 19:33,10.76818056,106.7009111,9.690995542
709,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4646.HEIC,Services,05/06/2023 19:33,10.76816667,106.7009056,10.09007789
710,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4647.HEIC,Services,05/06/2023 19:34,10.76799722,106.7007361,10.7068901
711,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4648.HEIC,Services,05/06/2023 19:34,10.76811667,106.7006917,10.15808477
712,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4649.HEIC,Services,05/06/2023 19:34,10.768175,106.7006694,10.4311095
713,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4650.HEIC,Services,05/06/2023 19:34,10.76823333,106.7006306,10.76842406
714,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4652.HEIC,Services,05/06/2023 19:34,10.76836667,106.7005472,10.23883502
715,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4653.HEIC,Services,05/06/2023 19:34,10.76838611,106.7005389,10.69808979
716,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4654.HEIC,Services,05/06/2023 19:34,10.76839444,106.7005306,10.72692223
717,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4656.HEIC,Services,05/06/2023 19:35,10.76855,106.7004389,10.13952621
718,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4657.HEIC,Services,05/06/2023 19:35,10.76860278,106.7003944,10.0426739
719,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4658.HEIC,Services,05/06/2023 19:35,10.76866111,106.7003389,9.267634401
720,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4659.HEIC,Services,05/06/2023 19:35,10.76871667,106.7003111,10.43468015
721,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4660.HEIC,Services,05/06/2023 19:35,10.76875,106.7002861,10.61908621
722,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4661.HEIC,Services,05/06/2023 19:35,10.76875,106.7002944,10.8750236
723,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4662.HEIC,Services,05/06/2023 19:35,10.76880278,106.7002556,10.8899876
724,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4666.HEIC,Services,05/06/2023 19:36,10.76903611,106.7000889,9.806350734
725,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4667.HEIC,Services,05/06/2023 19:36,10.76905278,106.7000667,9.36475298
726,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4668.HEIC,Services,05/06/2023 19:36,10.76909167,106.7000417,9.910756998
727,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\5. Services\IMG_4669.HEIC,Services,05/06/2023 19:36,10.76914722,106.7000361,10.76405917
